"";"id";"likes_count";"from_id";"from_name";"message";"created_time";"type";"link";"story";"comments_count";"shares_count";"love_count";"haha_count";"wow_count";"sad_count";"angry_count"
"360";"132197036871908_191566240948112";7;"132197036871908";"Muzeum II Wojny Światowej";"Prezentujemy unikatowe zdjęcia z albumu niemieckiego żołnierza, który służył na okręcie liniowym Schleswig-Holsztein. Dokumentują wpłynięcie do portu gdańskiego 25 sierpnia 1939r. oraz atak na Westerplatte. ";"2012-02-23T12:14:52+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.240148042743473.56142.132197036871908/240149062743371/?type=3";"Muzeum II Wojny Światowej shared their album.";0;3;0;0;0;0;0
"395";"132197036871908_240801382678139";6;"132197036871908";"Muzeum II Wojny Światowej";"Prezentujemy część eksponatów znajdujących się w naszych zbiorach, obrazujących życie codzienne żołnierzy na różnych frontach w czasie II wojny światowej. ";"2012-02-24T13:09:52+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.219276928163918.51706.132197036871908/240796552678622/?type=3";"Muzeum II Wojny Światowej added 8 new photos to the album: Życie codzienne żołnierzy.";0;3;0;0;0;0;0
"398";"132197036871908_247488835340276";5;"132197036871908";"Muzeum II Wojny Światowej";"Dziś po raz drugi obchodzimy Narodowy Dzień Pamięci „Żołnierzy Wyklętych” – polskie święto państwowe poświęcone pamięci żołnierzy podziemia antykomunistycznego i niepodległościowego. Święto zostało ustanowione na mocy ustawy z dnia 3 lutego 2011 roku i przypada 1 marca. W zbiorach Muzeum II Wojny Światowej można znaleźć przedmioty związane z losem tych na długo zapomnianych bohaterów.";"2012-03-01T13:28:47+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.244457932312484.57293.132197036871908/244458482312429/?type=3";"Muzeum II Wojny Światowej shared their album.";0;2;0;0;0;0;0
"475";"132197036871908_334594496592854";7;"132197036871908";"Muzeum II Wojny Światowej";"W ramach wspomnień zapraszamy do obejrzenia filmu z inscenizacji Ardeny'44, która odbyła się 29 stycznia 2012r. ";"2012-03-05T09:27:08+0000";"video";"http://www.youtube.com/watch?v=EhJlU9CBgDA";NA;0;3;0;0;0;0;0
"400";"132197036871908_248109411947336";2;"132197036871908";"Muzeum II Wojny Światowej";"Przypominamy, że w dniu dzisiejszym na Wydziale Nauk Społecznych Uniwersytetu Gdańskiego odbędzie się wernisaż wystawy ""Czerwiec 1941. Najgłębsze cięcie"", przygotowanej przez Niemiecko-Rosyjskie Muzeum w Berlinie-Karlshorst. Wernisaż poprzedzi wykład prof. Rolfa Dietera Müllera poświęcony wojnie niemiecko-radzieckiej, który rozpocznie się o godz. 17.00 w Auli S207. Wystawa jest przygotowana w języku angielskim i będzie prezentowana do 19.04.2012 r. Wstęp wolny.";"2012-03-07T12:08:08+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.151459168279028.34912.132197036871908/248109388614005/?type=3";NA;0;1;0;0;0;0;0
"447";"132197036871908_313995528661757";2;"132197036871908";"Muzeum II Wojny Światowej";"Wystawę można oglądać do 19 kwietnia 1941r. na Wydziale Nauk Społecznych Uniwersytetu Gdańskiego, ul. Bażyńskiego 4. Wystawa jest przygotowana w j.angielskim.";"2012-03-08T13:43:11+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.248767298548214.58283.132197036871908/248767921881485/?type=3";"Muzeum II Wojny Światowej shared their album.";1;1;0;0;0;0;0
"402";"132197036871908_251244864967124";15;"132197036871908";"Muzeum II Wojny Światowej";"Zapraszamy do udziału w edukacyjnym projekcie Pomorze""45. 25 marca 2012r. w Łapinie. Więcej informacji o wydarzeniu i zapisach w zakładce Wydarzenia.";"2012-03-12T11:59:51+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.151459168279028.34912.132197036871908/251244841633793/?type=3";NA;0;2;0;0;0;0;0
"403";"132197036871908_251267294964881";3;"132197036871908";"Muzeum II Wojny Światowej";"Czy wiecie, że…12 marca 1944 r. Jan Nowak Jeziorański – polski emisariusz w czasie II wojny światowej, słynny Kurier z Warszawy – wziął udział w tzw. „Postscript”, najpopularniejszej audycji radia BBC?  „Postscript after 9 o’clock news” (postscriptum po dzienniku o 9 wieczorem) nadawano w czasie największej słuchalności, kiedy przed odbiornikami gromadziło się ok. 10 mln słuchaczy. 
W audycji „What friendship means in Poland?” Jeziorański przygotował materiał o swoim przyjacielu Stanisławie Witkowskim, ps. „Żbik”, poruczniku AK i uczestniku „Akcji N”. Jak pisał później, przykład „Żbika” miał przedstawić angielskim słuchaczom „obraz zmagań całego społeczeństwa polskiego, jego solidarności, gotowości do największych poświęceń aż do oddania własnego życia w obronie innych”. Po wojnie audycja znalazła się w zbiorze najlepszych audycji wojennych nadanych przez BBC.";"2012-03-12T12:55:02+0000";"status";NA;NA;0;1;0;0;0;0;0
"378";"132197036871908_207952585978534";4;"132197036871908";"Muzeum II Wojny Światowej";"http://www.muzeum1939.pl/?str=14&id=88 Zachęcamy do zapoznania się z raportem rocznym z naszej działalności w 2011r., które w wersji elektronicznej znajdują się na naszej stronie internetowej. ";"2012-03-15T10:24:01+0000";"link";"http://www.muzeum1939.pl/?str=14&id=88";NA;0;3;0;0;0;0;0
"405";"132197036871908_253683794723231";5;"132197036871908";"Muzeum II Wojny Światowej";"Czy wiecie, że....W marcu 1942r. „Kotwica”, jako znak Polski Walczącej, ukazała się po raz pierwszy na murach  budynków w Warszawie. 
Działacze Polski Podziemnej postanowili wymyślić znak, który byłby symbolem oporu wobec hitlerowskich Niemiec oraz wskrzeszać nadzieje na niepodległość Polski. Komisja Propagandy Okręgu Warszawskiego AK ogłosiła konkurs na znak patriotyczny dla konspiracyjnego harcerstwa i Organizacji Małego Sabotażu „Wawer”. Wiadomości o nim przekazywano poufnie, a projekty były zgłaszane pod pseudonimami. Na konkurs wpłynęło 27 prac. Ostatecznie wygrał znak „Kotwicy”, którego autorką była Anna Smoleńska, studentka historii sztuki na tajnym Uniwersytecie Warszawskim, harcerka Szarych Szeregów. Znak „Polski Walczącej” pojawiający się coraz częściej na warszawskich murach i pomnikach, wykonywany ukradkiem lub nocami, nabierał ogromnego znaczenia dla walczących o niepodległą Polskę.";"2012-03-16T09:43:14+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.151459168279028.34912.132197036871908/253683768056567/?type=3";NA;0;2;NA;NA;NA;NA;NA
"406";"132197036871908_253775318047412";2;"132197036871908";"Muzeum II Wojny Światowej";"Ukazało się niemieckojęzyczne wydanie książki ""Przemoc i dzień powszedni w okupowanej Polsce"", która została wydana nakładem Muzeum II Wojny Światowej w 2011r. Niemieckojęzyczna wersja publikacji - ""Gewalt und Alltag im besetzten Polen 1939-1945"", pod redakcją Jochena Bohlera oraz Stephana Lehnstaedta, została wydana przez Niemiecki Instytut Historyczny. Książka stanowi zbiór studiów poświęconych okupacji niemieckiej i sowieckiej Polski w latach 1939-1945.";"2012-03-16T13:49:12+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.151459168279028.34912.132197036871908/253775318047412/?type=3";NA;0;2;0;0;0;0;0
"407";"132197036871908_253812228043721";7;"132197036871908";"Muzeum II Wojny Światowej";"Informujemy, że w dniu 16.03.'12 zakończyliśmy rekrutację uczestników do projektu Pomorze'45. Lista osób zakwalifikowanych została zamknięta. 

Skontaktujemy się z osobami, którym udało się zapisać na listę. Będziecie mieli możliwość przejazdu na drezynach tymi torami i podziwiania malowniczych widoków. Do zobaczenia!";"2012-03-16T15:05:38+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.151459168279028.34912.132197036871908/253812228043721/?type=3";NA;0;0;0;0;0;0;0
"463";"132197036871908_327499110645890";7;"132197036871908";"Muzeum II Wojny Światowej";"1 marca już po raz drugi obchodziliśmy „Narodowy Dzień Pamięci Żołnierzy Wyklętych”. W zbiorach Muzeum znajdują się przedmioty, które związane są z działalnością żołnierzy podziemia antykomunistycznego i niepodległościowego na Pomorzu. ";"2012-03-20T14:46:59+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.244457932312484.57293.132197036871908/256176497807294/?type=3";"Muzeum II Wojny Światowej shared their photo.";0;0;0;0;0;0;0
"190";"132197036871908_125778320880663";6;"132197036871908";"Muzeum II Wojny Światowej";"Z nadejściem kalendarzowej wiosny zapraszamy na spacer na Westerplatte. Dzięki wystawie plenerowej ""Westerplatte:Kurort - Bastion - Symbol"" oraz ścieżce edukacyjnej zwiedzający mogą poznać historię tego miejsca. ";"2012-03-21T09:34:25+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.256667191091558.60321.132197036871908/256668274424783/?type=3";"Muzeum II Wojny Światowej shared their album.";0;4;0;0;0;0;0
"339";"132197036871908_155561151233898";12;"132197036871908";"Muzeum II Wojny Światowej";NA;"2012-03-26T09:48:24+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.259593814132229.61096.132197036871908/259595820798695/?type=3";"Muzeum II Wojny Światowej shared their album.";0;5;0;0;0;0;0
"434";"132197036871908_296256813776167";8;"132197036871908";"Muzeum II Wojny Światowej";"Prezentujemy zdjęcia z naszej kolekcji, które pokazują, jak wyglądał Gdańsk po wojnie. ";"2012-03-28T07:53:53+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.260817214009889.61424.132197036871908/260818014009809/?type=3";"Muzeum II Wojny Światowej shared their album.";0;4;0;0;0;0;0
"419";"132197036871908_283234521753319";5;"132197036871908";"Muzeum II Wojny Światowej";"Zapraszamy do obejrzenia relacji z weekendowego projektu edukacyjnego ""Pomorze '45"" zrealizowanej przez Superstację.";"2012-03-28T08:10:35+0000";"video";"http://www.youtube.com/watch?v=Ng3ag4gTAGc";NA;1;5;0;0;0;0;0
"411";"132197036871908_259659977460257";5;"132197036871908";"Muzeum II Wojny Światowej";"Zachęcamy do zapoznania się z zamieszczoną na Histmag.org recenzją książki Pawła Machcewicza ""Spory o historię 2000-2011"". Książka Pawła Machcewicza jest świadectwem najważniejszych dyskusji i sporów historycznych, które przetoczyły się przez Polskę w ciągu ostatniej dekady. Autor - obecnie dyrektor Muzeum II Wojny Światowej w Gdańsku - był w samym środku niemal wszystkich z nich.  ";"2012-03-29T14:38:44+0000";"link";"http://histmag.org/?id=6525";NA;0;2;0;0;0;0;0
"494";"132197036871908_350704638309318";3;"132197036871908";"Muzeum II Wojny Światowej";NA;"2012-04-02T17:21:46+0000";"photo";"https://www.facebook.com/DomSpotkanzHistoria/photos/a.421695349617.181595.84072659617/10150713597524618/?type=3";"Muzeum II Wojny Światowej shared Dom Spotkań z Historią's photo.";0;2;0;0;0;0;0
"412";"132197036871908_265856773505933";5;"132197036871908";"Muzeum II Wojny Światowej";"Życzymy Wam wszystkim radosnych i pogodnych Świąt Wielkiej Nocy!";"2012-04-05T13:33:44+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.151459168279028.34912.132197036871908/265856750172602/?type=3";NA;0;1;0;0;0;0;0
"389";"132197036871908_220343098065827";6;"132197036871908";"Muzeum II Wojny Światowej";"Prezentujemy materiały dokumentujące służbę por. Stanisława Mędelewskiego, który został zamordowany w kwietniu 1940 r. w siedzibie Obwodowego Zarządu NKWD w Charkowie. ";"2012-04-11T09:20:34+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.269453466479597.63526.132197036871908/269454469812830/?type=3";"Muzeum II Wojny Światowej shared their album.";0;0;0;0;0;0;0
"415";"132197036871908_270937976331146";8;"132197036871908";"Muzeum II Wojny Światowej";"Czy wiecie, że...W kwietniu 1940 r. w USA ukazał się album z fotografiami Juliena Bryana pt. ""Oblężenie"" (""Siege""), który zawiera zdjęcia Warszawy z września 1939r. Bryan przebywał w stolicy od 7 do 21 września, dokumentując życie polskich żołnierzy, cywilów, ataki niemieckich jednostek i przygotowania do obrony. Wyjechał z płonącej Warszawy zabierając ze sobą bogaty materiał dokumentujący. Taśmy filmowe zostały następnie wykorzystane do montażu filmu ""Oblężenie"" (""Siege""), obrazującego bohaterską postawę warszawiaków. Film w 1941 r. był nominowany do Oscara w kategorii najlepszego krótkometrażowego filmu dokumentalnego. 

Zdjęcie zrobione podczas promocji albumu ""Kolory Wojny. Oblężenie Warszawy w barwnej fotografii Juliena Bryana"" wydanego przez IPN i Ośrodek Karta, w ramach wykładów ""Spotkania z historią"" w dn. 14.03.2011 fot. R. Kwiatek";"2012-04-13T12:55:26+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.151459168279028.34912.132197036871908/270937956331148/?type=3";NA;0;1;0;0;0;0;0
"416";"132197036871908_273535419402501";3;"132197036871908";"Muzeum II Wojny Światowej";"Mówiąc o II wojnie światowej podkreśla się, że był to największy kataklizm XX wieku. Dyskutuje się o kwestiach militarnych, polityce wielkich mocarstw, ale wciąż zbyt rzadko zwraca się uwagę na losy jednostek – ludności cywilnej, żołnierzy. Dlatego postanowiliśmy Wam przedstawić kilka niezwykłych życiorysów.";"2012-04-16T14:29:38+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.273746536050290.64387.132197036871908/273748976050046/?type=3";"Muzeum II Wojny Światowej shared their album.";0;1;0;0;0;0;0
"482";"132197036871908_342037279185449";1;"132197036871908";"Muzeum II Wojny Światowej";"Anamneses. Międzynarodowy Festiwal Historyczny. Wrocław 12-16.05.2012";"2012-04-17T09:10:29+0000";"photo";"https://www.facebook.com/Anamneses/photos/a.320543094678709.76073.317935191606166/320543111345374/?type=3";"Muzeum II Wojny Światowej shared Anamneses's photo.";0;1;0;0;0;0;0
"417";"132197036871908_275601799198097";15;"132197036871908";"Muzeum II Wojny Światowej";"Czy wiecie, że… historia ta jest niekiedy kwestionowana, ale... 27 maja 1941 r., po zatopieniu niemieckiego pancernika „Bismarck”, brytyjski niszczyciel HMS „Cossack” natknął się na dryfujące szczątki wraku, na których miał znajdować się czarny kot, ewidentnie pochodzący z zatopionego okrętu. Kot pozostał na pokładzie „Cossacka”, i pod imieniem „Oscar” pełnił ważną funkcję deratyzacyjną. W październiku 1941 r. niszczyciel „Cossack” został trafiony torpedą niemieckiego okrętu podwodnego „U-563”. 159 członków załogi zginęło, Oscar jednak został uratowany razem z ocalałymi członkami załogi. Kot, przezywany teraz „Niezatapialny Sam” trafił na znacznie większą jednostkę, lotniskowiec HMS „Ark Royal”, jeden z najnowocześniejszych w Royal Navy i kolejny okręt, który uczestniczył w operacji przeciwko „Bismarckowi”. 14 listopada 1941 r. „Ark Royal” został trafiony torpedą niemieckiego okrętu podwodnego „U-81”. Ciężko uszkodzony okręt mimo długiej akcji ratunkowej zatonął. Wśród ocalałych ponownie znajdował się kot. Tym razem jednak stwierdzono, że jego umiejętności bezpieczniej wykorzystywać na lądzie. „Niezatapialny Sam” trafił na Gibraltar. Ostatnia wzmianka o nim pochodzi z akt Royal Navy (1955 rok): Oscar, the Bismarck's cat, finished his days at the Home for Sailors in Belfast (Oskar, kot z Bismarcka, dokończył swoich dni w Domu Marynarza w Belfaście).";"2012-04-18T11:10:41+0000";"status";NA;NA;3;5;0;0;0;0;0
"379";"132197036871908_210115152436951";5;"132197036871908";"Muzeum II Wojny Światowej";"28 i 29 kwietnia odbędzie się otwarcie Ośrodka Kultury Morskiej – nowego oddziału Centralnego Muzeum Morskiego w Gdańsku. Celem tego nowoczesnego muzeum, zlokalizowanego tuż obok Żurawia nad brzegiem Motławy, jest rozpowszechnianie tematyki morskiej. Zachęcamy do rozpoczęcia długiego weekendu właśnie od wizyty w OKM!";"2012-04-19T08:42:02+0000";"link";"http://cmm.pl/index.php?main=news&lang=pl_&aid=613";NA;0;1;0;0;0;0;0
"421";"132197036871908_283969531690055";4;"132197036871908";"Muzeum II Wojny Światowej";"W dniu 448. rocznicy urodzin Williama Szekspira prezentujemy zdjęcia z naszej kolekcji dokumentujące przedstawienia, które były wystawiane przez jeńców wojennych w VII A Oflagu w Murnau. ";"2012-04-23T09:36:04+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.278765292215081.65634.132197036871908/278770078881269/?type=3";"Muzeum II Wojny Światowej shared their album.";0;7;0;0;0;0;0
"524";"132197036871908_372669286110368";4;"132197036871908";"Muzeum II Wojny Światowej";"W cyklu „Bohaterowie wojenni”  przedstawiamy Wam dzisiaj kolejną postać – Eugeniusza Lokajskiego – sportowca, fotografa, żołnierza Armii Krajowej.";"2012-04-24T12:47:14+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.273746536050290.64387.132197036871908/273748976050046/?type=3";"Muzeum II Wojny Światowej shared their album.";0;2;0;0;0;0;0
"214";"132197036871908_130511680406301";7;"132197036871908";"Muzeum II Wojny Światowej";"26 kwietnia 1937 lotnicy z niemieckiego Legionu Condor wspierającego siły gen. Franco zbombardowali hiszpańskie miasteczko Guernica. O jednym z najbardziej znanych wydarzeń wojny hiszpańskiej, które stało się  symbolem okrucieństwa wojny, a także o terrorze charakteryzującym działania obu stron konfliktu przeczytacie na Histmag.org w rozmowie Tomasza Leszkowicza  z prof. Pawłem Machcewiczem, dyrektorem Muzeum II Wojny Światowej.";"2012-04-26T07:22:05+0000";"link";"http://histmag.org/?id=6617";NA;0;2;0;0;0;0;0
"423";"132197036871908_284816828276594";10;"132197036871908";"Muzeum II Wojny Światowej";"Gen. Władysław Sikorski podczas jednej z wizyt w Audley End dekoruje Orderem Virtuti Militari porucznika Michała Fijałkę.";"2012-05-01T12:15:25+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.284814988276778.66786.132197036871908/284815828276694/?type=3";"Muzeum II Wojny Światowej added a new photo to the album: Cichociemni.";0;4;0;0;0;0;0
"410";"132197036871908_257131704384308";13;"132197036871908";"Muzeum II Wojny Światowej";"Dziś mija 70 lat od otwarcia polskiego ośrodka szkoleniowego dla cichociemnych w Audley End pod Saffron koło Cambridge. Właśnie tym wydarzeniem chcielibyśmy rozpocząć blok dotyczący cichociemnych – utworzonej w Wielkiej Brytanii grupy specjalnie wyszkolonych żołnierzy Polskich Sił Zbrojnych zrzucanych do Polski podczas II wojny światowej w celu walki z okupantem. 
Otwarty 1 maja 1942 r. ośrodek w Audley End pełnił zarazem rolę stacji oczekiwania przed lotem do okupowanego kraju. Prowadzono tam kurs odprawowy , w czasie którego każdy z cichociemnych obowiązany był ułożyć i zapamiętać tzw. legendę. Każdy z cichociemnych musiał zapamiętać nowe nazwisko, datę urodzenia, zawód, wszystkie inne dane niepodobne do danych właściwych. Często w nocy instruktorzy budzili gwałtownie kandydatów zasypując ich pytaniami: jak się nazywasz, ile masz lat itp. Cichociemny musiał również zdawać sobie sprawę z różnicy, jaka nastąpiła w bytowaniu ludności pod okupacją hitlerowską. Do tego służyła specjalnie sprowadzona z kraju prasa okupacyjna, ogłoszenia i rozporządzenia niemieckie. 
";"2012-05-01T12:21:06+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.284814988276778.66786.132197036871908/284815828276694/?type=3";"Muzeum II Wojny Światowej shared their album.";0;4;0;0;0;0;0
